Número de Orden,SKU,Descripción SKU,Cantidad,Largo_cm,Ancho_cm,Alto_cm,Volumen_unitario_m3,Peso_unitario_kg,Volumen_total_m3,Peso_total_kg
ORD-CL-202612-001705,SKU-00180,Mouse óptico,4,15.2,9.9,5.0,0.000752,0.18,0.003008,0.72
ORD-CL-202612-001706,SKU-00533,Amoladora angular,2,40.0,32.8,11.7,0.01535,2.836,0.0307,5.672
ORD-CL-202612-001706,SKU-00356,Router WiFi,1,24.1,20.1,7.7,0.00373,0.779,0.00373,0.779
ORD-CL-202612-001706,SKU-00410,Alicate universal,2,21.6,7.2,2.9,0.000451,0.324,0.000902,0.648
ORD-CL-202612-001706,SKU-00837,Caja herramientas plástica,19,48.0,31.5,24.9,0.037649,3.358,0.715331,63.802
ORD-CL-202612-001706,SKU-00568,Silicona cartucho,4,22.8,5.0,5.1,0.000581,0.287,0.002324,1.148
ORD-CL-202612-001706,SKU-00256,Alicate universal,4,21.1,6.7,2.9,0.00041,0.342,0.00164,1.368
ORD-CL-202612-001707,SKU-00347,Sierra circular,3,46.5,35.5,14.5,0.023936,5.065,0.071808,15.195
ORD-CL-202612-001707,SKU-00468,Cuadro decorativo 60x40,4,65.2,44.5,6.2,0.017989,2.622,0.071956,10.488
ORD-CL-202612-001707,SKU-00431,Rodillo pintura,2,28.7,24.8,8.3,0.005908,0.416,0.011816,0.832
ORD-CL-202612-001707,SKU-00425,Broca acero 10mm,4,20.6,5.1,2.9,0.000305,0.198,0.00122,0.792
ORD-CL-202612-001707,SKU-00329,Alicate universal,5,21.7,6.9,3.0,0.000449,0.358,0.002245,1.79
ORD-CL-202612-001707,SKU-00315,Pintura látex 4L,5,19.4,20.5,24.6,0.009783,4.831,0.048915,24.155
ORD-CL-202612-001707,SKU-00565,Cable eléctrico 10m,5,25.1,25.5,8.2,0.005248,1.169,0.02624,5.845
ORD-CL-202612-001707,SKU-00809,Lámpara mesa,4,33.3,24.6,26.2,0.021463,2.295,0.085852,9.18
ORD-CL-202612-001707,SKU-00543,Sierra circular,2,45.9,35.7,14.5,0.02376,5.932,0.04752,11.864
ORD-CL-202612-001707,SKU-00629,Amoladora angular,2,38.5,33.5,12.1,0.015606,2.829,0.031212,5.658
ORD-CL-202612-001708,SKU-00536,Escalera aluminio 4 peldaños,27,122.9,44.1,14.4,0.078046,7.221,2.107242,194.967
ORD-CL-202612-001708,SKU-00165,Alicate universal,3,22.1,6.9,3.0,0.000457,0.364,0.001371,1.092
ORD-CL-202612-001708,SKU-00238,Tablet 10 pulgadas,4,27.1,19.5,6.3,0.003329,0.83,0.013316,3.32
ORD-CL-202612-001708,SKU-00716,Taladro eléctrico,5,38.8,30.4,9.8,0.011559,2.892,0.057795,14.46
ORD-CL-202612-001708,SKU-00414,Martillo carpintero,2,32.3,12.0,3.9,0.001512,0.942,0.003024,1.884
ORD-CL-202612-001708,SKU-00066,Broca acero 10mm,6,21.0,5.2,3.1,0.000339,0.179,0.002034,1.074
ORD-CL-202612-001708,SKU-00438,Reloj pared,3,35.0,34.4,8.2,0.009873,1.176,0.029619,3.528
ORD-CL-202612-001708,SKU-00058,Router WiFi,4,26.2,19.0,8.0,0.003982,0.801,0.015928,3.204
ORD-CL-202612-001708,SKU-00879,Cámara seguridad,3,20.7,15.7,9.6,0.00312,0.608,0.00936,1.824
ORD-CL-202612-001708,SKU-00213,Tarugos nylon bolsa 50u,4,12.2,8.1,3.1,0.000306,0.226,0.001224,0.904
ORD-CL-202612-001708,SKU-00722,Mouse óptico,5,15.7,9.7,5.0,0.000761,0.21,0.003805,1.05
ORD-CL-202612-001708,SKU-00622,Martillo carpintero,2,31.8,12.2,4.1,0.001591,1.004,0.003182,2.008
ORD-CL-202612-001708,SKU-00586,Pintura látex 1L,5,12.1,11.9,13.7,0.001973,1.344,0.009865,6.72
ORD-CL-202612-001708,SKU-00639,Estantería modular,3,97.4,48.4,19.4,0.091455,11.271,0.274365,33.813
ORD-CL-202612-001708,SKU-00129,Smartphone caja,1,17.9,9.7,5.0,0.000868,0.654,0.000868,0.654
ORD-CL-202612-001708,SKU-00245,Espejo pared 80x60,2,94.3,67.2,8.1,0.051329,7.978,0.102658,15.956
ORD-CL-202612-001708,SKU-00009,Escalera aluminio 4 peldaños,5,117.3,43.1,15.5,0.078362,8.18,0.39181,40.9
ORD-CL-202612-001708,SKU-00467,Alicate universal,8,23.1,7.0,2.9,0.000469,0.347,0.003752,2.776
ORD-CL-202612-001708,SKU-00184,Monitor 24 pulgadas,1,61.9,42.8,15.3,0.040535,4.752,0.040535,4.752
ORD-CL-202612-001709,SKU-00256,Alicate universal,1,21.1,6.7,2.9,0.00041,0.342,0.00041,0.342
ORD-CL-202612-001709,SKU-00432,Florero cerámica,5,25.0,25.0,40.2,0.025125,2.737,0.125625,13.685
ORD-CL-202612-001709,SKU-00623,Cable eléctrico 10m,3,24.7,25.0,8.1,0.005002,1.091,0.015006,3.273
ORD-CL-202612-001709,SKU-00178,Router WiFi,4,26.2,20.5,7.7,0.004136,0.787,0.016544,3.148
ORD-CL-202612-001709,SKU-00479,Cámara seguridad,5,20.0,15.1,10.2,0.00308,0.713,0.0154,3.565
ORD-CL-202612-001709,SKU-00895,Tablet 10 pulgadas,8,29.3,20.3,6.1,0.003628,0.912,0.029024,7.296
ORD-CL-202612-001709,SKU-00395,Martillo carpintero,4,32.4,11.6,4.2,0.001579,0.958,0.006316,3.832
ORD-CL-202612-001709,SKU-00012,Taladro eléctrico,23,37.4,28.5,9.5,0.010126,2.872,0.232898,66.056
ORD-CL-202612-001709,SKU-00651,Parlante Bluetooth,1,24.4,12.2,12.2,0.003632,0.935,0.003632,0.935
ORD-CL-202612-001709,SKU-00314,Interruptor eléctrico,4,11.7,8.2,5.9,0.000566,0.157,0.002264,0.628
ORD-CL-202612-001709,SKU-00163,Pintura látex 1L,6,12.1,12.2,13.3,0.001963,1.214,0.011778,7.284
ORD-CL-202612-001709,SKU-00018,Taladro eléctrico,5,39.9,30.6,9.9,0.012087,3.05,0.060435,15.25
ORD-CL-202612-001709,SKU-00431,Rodillo pintura,22,28.7,24.8,8.3,0.005908,0.416,0.129976,9.152
ORD-CL-202612-001709,SKU-00441,Tablet 10 pulgadas,1,26.8,19.5,6.1,0.003188,0.963,0.003188,0.963
ORD-CL-202612-001709,SKU-00494,Smartphone caja,1,17.2,9.9,4.8,0.000817,0.611,0.000817,0.611
ORD-CL-202612-001709,SKU-00823,Alicate universal,4,21.1,7.2,2.9,0.000441,0.317,0.001764,1.268
ORD-CL-202612-001709,SKU-00733,Tornillos caja 100u,10,7.9,5.7,3.8,0.000171,0.411,0.00171,4.11
ORD-CL-202612-001709,SKU-00637,Florero cerámica,4,25.4,25.6,38.6,0.025099,2.489,0.100396,9.956
ORD-CL-202612-001710,SKU-00012,Taladro eléctrico,5,37.4,28.5,9.5,0.010126,2.872,0.05063,14.36
ORD-CL-202612-001710,SKU-00327,Teclado inalámbrico,2,44.0,18.7,5.0,0.004114,0.828,0.008228,1.656
ORD-CL-202612-001710,SKU-00473,Estantería modular,4,100.4,49.3,20.2,0.099984,10.947,0.399936,43.788
ORD-CL-202612-001710,SKU-00004,Silicona cartucho,1,22.8,4.9,5.1,0.00057,0.29,0.00057,0.29
ORD-CL-202612-001710,SKU-00401,Silicona cartucho,3,22.0,4.9,4.8,0.000517,0.329,0.001551,0.987
ORD-CL-202612-001710,SKU-00392,Tablet 10 pulgadas,1,27.4,19.4,6.3,0.003349,0.896,0.003349,0.896
ORD-CL-202612-001710,SKU-00671,Taladro eléctrico,4,38.9,29.2,9.5,0.010791,2.954,0.043164,11.816
ORD-CL-202612-001710,SKU-00428,Llave ajustable 8 pulgadas,26,23.9,7.8,3.0,0.000559,0.574,0.014534,14.924
ORD-CL-202612-001710,SKU-00412,Mouse óptico,2,15.3,10.2,5.1,0.000796,0.188,0.001592,0.376
ORD-CL-202612-001710,SKU-00443,Mouse óptico,1,15.2,9.9,5.1,0.000767,0.2,0.000767,0.2
ORD-CL-202612-001710,SKU-00471,Parlante Bluetooth,3,24.5,12.1,11.8,0.003498,0.962,0.010494,2.886
ORD-CL-202612-001710,SKU-00323,Estantería modular,2,102.3,50.5,20.6,0.106423,10.822,0.212846,21.644
ORD-CL-202612-001710,SKU-00227,Reloj pared,3,33.6,33.8,8.3,0.009426,1.087,0.028278,3.261
ORD-CL-202612-001710,SKU-00236,Escalera aluminio 4 peldaños,1,118.2,47.0,14.7,0.081664,8.349,0.081664,8.349
ORD-CL-202612-001710,SKU-00092,Silicona cartucho,8,22.8,4.9,5.2,0.000581,0.307,0.004648,2.456
ORD-CL-202612-001710,SKU-00702,Caja herramientas plástica,3,51.4,31.0,25.3,0.040313,3.188,0.120939,9.564
ORD-CL-202612-001710,SKU-00724,Escalera aluminio 4 peldaños,1,125.3,45.0,15.5,0.087397,8.517,0.087397,8.517
ORD-CL-202612-001710,SKU-00250,Cuadro decorativo 60x40,4,67.2,46.7,6.2,0.019457,2.763,0.077828,11.052
ORD-CL-202612-001710,SKU-00663,Escalera aluminio 4 peldaños,3,120.4,44.6,14.6,0.0784,7.815,0.2352,23.445
ORD-CL-202612-001710,SKU-00149,Cuadro decorativo 60x40,3,62.9,45.4,5.8,0.016563,2.93,0.049689,8.79
ORD-CL-202612-001710,SKU-00669,Router WiFi,13,24.9,21.0,8.0,0.004183,0.735,0.054379,9.555
ORD-CL-202612-001711,SKU-00081,Cámara seguridad,2,20.2,15.5,9.9,0.0031,0.701,0.0062,1.402
ORD-CL-202612-001711,SKU-00722,Mouse óptico,4,15.7,9.7,5.0,0.000761,0.21,0.003044,0.84
ORD-CL-202612-001711,SKU-00777,Martillo carpintero,3,31.6,12.0,4.2,0.001593,0.912,0.004779,2.736
ORD-CL-202612-001711,SKU-00193,Florero cerámica,3,24.2,25.8,38.6,0.0241,2.376,0.0723,7.128
ORD-CL-202612-001711,SKU-00397,Smart TV 43 pulgadas,2,111.2,72.5,14.7,0.118511,11.32,0.237022,22.64
ORD-CL-202612-001711,SKU-00116,Monitor 24 pulgadas,5,59.1,44.5,15.2,0.039975,4.474,0.199875,22.37
ORD-CL-202612-001711,SKU-00224,Cinta aisladora,4,10.1,10.3,2.0,0.000208,0.131,0.000832,0.524
ORD-CL-202612-001712,SKU-00756,Amoladora angular,5,38.0,31.7,11.9,0.014335,3.41,0.071675,17.05
ORD-CL-202612-001712,SKU-00400,Smartphone caja,1,17.2,9.9,4.9,0.000834,0.626,0.000834,0.626
ORD-CL-202612-001712,SKU-00569,Cámara seguridad,2,20.1,15.1,9.8,0.002974,0.649,0.005948,1.298
ORD-CL-202612-001712,SKU-00270,Amoladora angular,4,41.0,30.6,12.4,0.015557,3.036,0.062228,12.144
ORD-CL-202612-001712,SKU-00241,Cable eléctrico 10m,5,25.5,25.7,8.2,0.005374,1.203,0.02687,6.015
ORD-CL-202612-001712,SKU-00469,Monitor 24 pulgadas,2,59.1,46.8,15.4,0.042595,5.133,0.08519,10.266
ORD-CL-202612-001712,SKU-00735,Caja herramientas plástica,9,51.4,28.5,25.0,0.036622,3.622,0.329598,32.598
ORD-CL-202612-001712,SKU-00132,Martillo carpintero,5,30.5,12.3,3.9,0.001463,0.91,0.007315,4.55
ORD-CL-202612-001712,SKU-00660,Notebook 15 pulgadas,5,40.8,29.7,5.8,0.007028,2.272,0.03514,11.36
ORD-CL-202612-001712,SKU-00783,Rodillo pintura,1,30.9,25.9,8.1,0.006483,0.426,0.006483,0.426
ORD-CL-202612-001712,SKU-00339,Amoladora angular,4,38.8,30.7,12.1,0.014413,3.062,0.057652,12.248
ORD-CL-202612-001712,SKU-00089,Espejo pared 80x60,2,86.2,68.8,8.2,0.048631,7.542,0.097262,15.084
ORD-CL-202612-001712,SKU-00617,Escalera aluminio 4 peldaños,1,115.4,43.2,14.9,0.074281,7.435,0.074281,7.435
ORD-CL-202612-001712,SKU-00736,Espejo pared 80x60,3,87.8,67.4,8.1,0.047934,8.067,0.143802,24.201
ORD-CL-202612-001712,SKU-00650,Reloj pared,2,34.4,34.8,7.8,0.009338,1.183,0.018676,2.366
ORD-CL-202612-001712,SKU-00085,Smartphone caja,11,17.4,10.1,5.1,0.000896,0.65,0.009856,7.15
ORD-CL-202612-001712,SKU-00533,Amoladora angular,2,40.0,32.8,11.7,0.01535,2.836,0.0307,5.672
ORD-CL-202612-001713,SKU-00835,Pintura látex 4L,5,20.1,20.4,23.9,0.0098,5.299,0.049,26.495
ORD-CL-202612-001713,SKU-00639,Estantería modular,1,97.4,48.4,19.4,0.091455,11.271,0.091455,11.271
ORD-CL-202612-001713,SKU-00771,Monitor 24 pulgadas,28,62.2,44.5,15.7,0.043456,4.55,1.216768,127.4
ORD-CL-202612-001713,SKU-00056,Parlante Bluetooth,3,25.2,11.6,11.7,0.00342,0.984,0.01026,2.952
ORD-CL-202612-001713,SKU-00364,Tarugos nylon bolsa 50u,1,12.6,8.3,3.0,0.000314,0.26,0.000314,0.26
ORD-CL-202612-001713,SKU-00508,Alicate universal,2,22.0,7.2,3.1,0.000491,0.355,0.000982,0.71
ORD-CL-202612-001713,SKU-00312,Smart TV 43 pulgadas,5,107.4,68.6,14.5,0.106831,12.838,0.534155,64.19
ORD-CL-202612-001713,SKU-00570,Sierra circular,5,46.4,33.9,15.2,0.023909,5.321,0.119545,26.605
ORD-CL-202612-001713,SKU-00129,Smartphone caja,7,17.9,9.7,5.0,0.000868,0.654,0.006076,4.578
ORD-CL-202612-001713,SKU-00189,Smartphone caja,2,18.5,10.4,5.2,0.001,0.588,0.002,1.176
ORD-CL-202612-001713,SKU-00656,Pintura látex 1L,19,12.2,11.6,14.3,0.002024,1.319,0.038456,25.061
ORD-CL-202612-001713,SKU-00108,Espejo pared 80x60,1,87.9,67.3,8.2,0.048508,7.282,0.048508,7.282
ORD-CL-202612-001713,SKU-00579,Cámara seguridad,3,19.8,15.4,10.3,0.003141,0.644,0.009423,1.932
ORD-CL-202612-001714,SKU-00084,Sierra circular,5,43.2,34.4,15.2,0.022588,5.382,0.11294,26.91
ORD-CL-202612-001714,SKU-00530,Sierra circular,5,45.1,34.4,14.9,0.023116,5.413,0.11558,27.065
ORD-CL-202612-001714,SKU-00894,Taladro eléctrico,1,36.5,30.8,9.6,0.010792,2.717,0.010792,2.717
ORD-CL-202612-001714,SKU-00477,Parlante Bluetooth,5,24.4,12.2,12.4,0.003691,1.005,0.018455,5.025
ORD-CL-202612-001714,SKU-00583,Sierra circular,5,45.6,33.6,14.8,0.022676,5.863,0.11338,29.315
ORD-CL-202612-001714,SKU-00444,Amoladora angular,3,41.7,31.6,12.2,0.016076,2.796,0.048228,8.388
ORD-CL-202612-001714,SKU-00706,Parlante Bluetooth,4,24.5,12.5,12.3,0.003767,0.872,0.015068,3.488
ORD-CL-202612-001714,SKU-00175,Clavos caja 1kg,3,15.3,9.6,6.2,0.000911,1.025,0.002733,3.075
ORD-CL-202612-001714,SKU-00270,Amoladora angular,3,41.0,30.6,12.4,0.015557,3.036,0.046671,9.108
ORD-CL-202612-001714,SKU-00519,Martillo carpintero,4,33.2,12.0,4.0,0.001594,0.897,0.006376,3.588
ORD-CL-202612-001714,SKU-00164,Tablet 10 pulgadas,1,27.2,19.3,5.9,0.003097,0.981,0.003097,0.981
ORD-CL-202612-001714,SKU-00092,Silicona cartucho,12,22.8,4.9,5.2,0.000581,0.307,0.006972,3.684
ORD-CL-202612-001714,SKU-00757,Interruptor eléctrico,2,11.7,8.1,5.8,0.00055,0.15,0.0011,0.3
ORD-CL-202612-001714,SKU-00202,Tablet 10 pulgadas,5,29.1,19.4,6.0,0.003387,0.967,0.016935,4.835
ORD-CL-202612-001715,SKU-00203,Silicona cartucho,5,23.5,5.2,4.9,0.000599,0.272,0.002995,1.36
ORD-CL-202612-001715,SKU-00652,Caja herramientas plástica,12,50.4,30.2,25.9,0.039422,3.356,0.473064,40.272
ORD-CL-202612-001715,SKU-00274,Broca acero 10mm,4,19.5,5.1,2.9,0.000288,0.181,0.001152,0.724
ORD-CL-202612-001715,SKU-00385,Reloj pared,5,36.5,36.1,7.9,0.010409,1.106,0.052045,5.53
ORD-CL-202612-001715,SKU-00070,Cable eléctrico 10m,5,25.0,26.1,7.7,0.005024,1.271,0.02512,6.355
ORD-CL-202612-001715,SKU-00144,Manguera jardín 20m,1,34.5,35.0,15.3,0.018475,4.256,0.018475,4.256
ORD-CL-202612-001715,SKU-00135,Amoladora angular,5,41.4,33.4,11.6,0.01604,3.13,0.0802,15.65
ORD-CL-202612-001715,SKU-00196,Tornillos caja 100u,2,8.1,6.2,4.1,0.000206,0.477,0.000412,0.954
ORD-CL-202612-001715,SKU-00620,Cinta aisladora,3,10.1,10.3,2.1,0.000218,0.12,0.000654,0.36
ORD-CL-202612-001716,SKU-00187,Espejo pared 80x60,3,88.0,71.5,8.4,0.052853,7.458,0.158559,22.374
ORD-CL-202612-001716,SKU-00147,Reloj pared,5,36.4,36.2,7.8,0.010278,1.094,0.05139,5.47
ORD-CL-202612-001716,SKU-00317,Pintura látex 4L,3,20.2,20.2,24.2,0.009875,4.781,0.029625,14.343
ORD-CL-202612-001716,SKU-00283,Pintura látex 4L,3,20.2,20.4,26.1,0.010755,4.911,0.032265,14.733
ORD-CL-202612-001716,SKU-00758,Martillo carpintero,11,31.5,11.8,3.8,0.001412,0.973,0.015532,10.703
ORD-CL-202612-001716,SKU-00219,Escalera aluminio 4 peldaños,1,117.6,46.3,15.5,0.084396,7.601,0.084396,7.601
ORD-CL-202612-001716,SKU-00737,Tarugos nylon bolsa 50u,1,12.5,7.7,3.1,0.000298,0.271,0.000298,0.271
ORD-CL-202612-001716,SKU-00189,Smartphone caja,3,18.5,10.4,5.2,0.001,0.588,0.003,1.764
ORD-CL-202612-001717,SKU-00083,Interruptor eléctrico,1,11.8,8.2,6.3,0.00061,0.164,0.00061,0.164
ORD-CL-202612-001717,SKU-00601,Manguera jardín 20m,17,34.8,35.9,15.2,0.01899,3.943,0.32283,67.031
ORD-CL-202612-001717,SKU-00596,Cámara seguridad,1,20.9,15.7,9.9,0.003248,0.626,0.003248,0.626
ORD-CL-202612-001717,SKU-00807,Escalera aluminio 4 peldaños,2,114.7,43.0,14.8,0.072995,8.584,0.14599,17.168
ORD-CL-202612-001717,SKU-00134,Silicona cartucho,5,23.5,5.0,4.8,0.000564,0.297,0.00282,1.485
ORD-CL-202612-001717,SKU-00016,Amoladora angular,2,38.9,32.8,12.2,0.015566,2.85,0.031132,5.7
ORD-CL-202612-001717,SKU-00625,Manguera jardín 20m,3,34.5,34.2,14.4,0.016991,4.531,0.050973,13.593
ORD-CL-202612-001717,SKU-00501,Manguera jardín 20m,5,33.6,34.6,15.7,0.018252,3.853,0.09126,19.265
ORD-CL-202612-001717,SKU-00651,Parlante Bluetooth,5,24.4,12.2,12.2,0.003632,0.935,0.01816,4.675
ORD-CL-202612-001717,SKU-00586,Pintura látex 1L,3,12.1,11.9,13.7,0.001973,1.344,0.005919,4.032
ORD-CL-202612-001717,SKU-00244,Pintura látex 1L,1,12.0,11.9,14.1,0.002013,1.327,0.002013,1.327
ORD-CL-202612-001717,SKU-00145,Pintura látex 1L,10,12.6,11.9,13.5,0.002024,1.22,0.02024,12.2
ORD-CL-202612-001717,SKU-00851,Mouse óptico,7,14.3,10.3,5.1,0.000751,0.219,0.005257,1.533
ORD-CL-202612-001717,SKU-00508,Alicate universal,2,22.0,7.2,3.1,0.000491,0.355,0.000982,0.71
ORD-CL-202612-001717,SKU-00673,Estantería modular,2,99.4,48.8,20.3,0.09847,11.849,0.19694,23.698
ORD-CL-202612-001717,SKU-00626,Pintura látex 1L,5,12.1,11.5,13.5,0.001879,1.405,0.009395,7.025
ORD-CL-202612-001717,SKU-00744,Cinta aisladora,5,10.4,9.8,1.9,0.000194,0.119,0.00097,0.595
ORD-CL-202612-001717,SKU-00702,Caja herramientas plástica,3,51.4,31.0,25.3,0.040313,3.188,0.120939,9.564
ORD-CL-202612-001717,SKU-00061,Alicate universal,4,23.1,7.0,3.0,0.000485,0.366,0.00194,1.464
ORD-CL-202612-001717,SKU-00167,Broca acero 10mm,11,19.6,5.0,2.9,0.000284,0.197,0.003124,2.167
ORD-CL-202612-001717,SKU-00830,Monitor 24 pulgadas,5,62.4,46.9,15.3,0.044776,4.87,0.22388,24.35
ORD-CL-202612-001717,SKU-00256,Alicate universal,5,21.1,6.7,2.9,0.00041,0.342,0.00205,1.71
ORD-CL-202612-001717,SKU-00301,Cable eléctrico 10m,2,26.0,24.2,7.8,0.004908,1.11,0.009816,2.22
ORD-CL-202612-001717,SKU-00515,Sierra circular,19,45.3,35.2,14.9,0.023759,5.492,0.451421,104.348
ORD-CL-202612-001718,SKU-00069,Florero cerámica,5,25.9,23.9,41.4,0.025627,2.396,0.128135,11.98
ORD-CL-202612-001718,SKU-00139,Monitor 24 pulgadas,1,60.7,45.9,14.3,0.039842,4.856,0.039842,4.856
ORD-CL-202612-001718,SKU-00285,Pintura látex 4L,2,20.3,20.1,24.5,0.009997,5.4,0.019994,10.8
ORD-CL-202612-001718,SKU-00074,Tablet 10 pulgadas,6,28.3,20.3,6.1,0.003504,0.984,0.021024,5.904
ORD-CL-202612-001719,SKU-00803,Router WiFi,3,25.9,19.8,8.2,0.004205,0.8,0.012615,2.4
ORD-CL-202612-001719,SKU-00447,Smart TV 43 pulgadas,2,110.3,66.6,14.3,0.105048,13.677,0.210096,27.354
ORD-CL-202612-001719,SKU-00857,Escalera aluminio 4 peldaños,9,125.7,43.4,14.9,0.081285,8.719,0.731565,78.471
ORD-CL-202612-001719,SKU-00577,Cable eléctrico 10m,4,25.9,26.0,8.3,0.005589,1.261,0.022356,5.044
ORD-CL-202612-001719,SKU-00039,Clavos caja 1kg,2,14.9,10.4,6.1,0.000945,1.001,0.00189,2.002
ORD-CL-202612-001719,SKU-00363,Notebook 15 pulgadas,1,41.7,30.3,5.8,0.007328,2.169,0.007328,2.169
ORD-CL-202612-001719,SKU-00827,Llave ajustable 8 pulgadas,1,25.5,8.0,2.9,0.000592,0.597,0.000592,0.597
ORD-CL-202612-001719,SKU-00043,Mouse óptico,2,14.5,10.0,5.1,0.000739,0.188,0.001478,0.376
ORD-CL-202612-001719,SKU-00422,Tarugos nylon bolsa 50u,2,11.9,8.2,2.9,0.000283,0.259,0.000566,0.518
ORD-CL-202612-001719,SKU-00861,Amoladora angular,16,40.4,33.6,11.9,0.016154,2.912,0.258464,46.592
ORD-CL-202612-001719,SKU-00792,Mouse óptico,4,14.5,10.4,4.8,0.000724,0.182,0.002896,0.728
ORD-CL-202612-001719,SKU-00821,Cámara seguridad,2,19.8,15.4,10.0,0.003049,0.631,0.006098,1.262
ORD-CL-202612-001720,SKU-00740,Florero cerámica,5,24.1,25.8,42.0,0.026115,2.498,0.130575,12.49
ORD-CL-202612-001720,SKU-00108,Espejo pared 80x60,4,87.9,67.3,8.2,0.048508,7.282,0.194032,29.128
ORD-CL-202612-001720,SKU-00680,Estantería modular,2,96.3,50.1,20.5,0.098905,10.841,0.19781,21.682
ORD-CL-202612-001720,SKU-00174,Cámara seguridad,5,19.5,14.5,10.5,0.002969,0.667,0.014845,3.335
ORD-CL-202612-001720,SKU-00837,Caja herramientas plástica,4,48.0,31.5,24.9,0.037649,3.358,0.150596,13.432
ORD-CL-202612-001720,SKU-00209,Monitor 24 pulgadas,25,57.1,45.2,14.3,0.036907,5.266,0.922675,131.65
ORD-CL-202612-001720,SKU-00524,Mouse óptico,8,15.4,10.4,5.0,0.000801,0.191,0.006408,1.528
ORD-CL-202612-001720,SKU-00706,Parlante Bluetooth,5,24.5,12.5,12.3,0.003767,0.872,0.018835,4.36
ORD-CL-202612-001720,SKU-00522,Silicona cartucho,4,23.9,4.9,5.2,0.000609,0.328,0.002436,1.312
ORD-CL-202612-001720,SKU-00289,Florero cerámica,4,23.8,23.9,41.5,0.023606,2.53,0.094424,10.12
ORD-CL-202612-001720,SKU-00861,Amoladora angular,2,40.4,33.6,11.9,0.016154,2.912,0.032308,5.824
ORD-CL-202612-001720,SKU-00579,Cámara seguridad,3,19.8,15.4,10.3,0.003141,0.644,0.009423,1.932
ORD-CL-202612-001720,SKU-00056,Parlante Bluetooth,5,25.2,11.6,11.7,0.00342,0.984,0.0171,4.92
ORD-CL-202612-001720,SKU-00811,Florero cerámica,1,25.6,25.0,39.7,0.025408,2.753,0.025408,2.753
ORD-CL-202612-001720,SKU-00231,Tarugos nylon bolsa 50u,2,12.3,8.0,2.9,0.000285,0.238,0.00057,0.476
ORD-CL-202612-001720,SKU-00751,Sierra circular,8,46.9,36.0,14.5,0.024482,5.126,0.195856,41.008
ORD-CL-202612-001720,SKU-00339,Amoladora angular,4,38.8,30.7,12.1,0.014413,3.062,0.057652,12.248
ORD-CL-202612-001720,SKU-00321,Pintura látex 1L,5,12.5,12.1,14.2,0.002148,1.254,0.01074,6.27
ORD-CL-202612-001720,SKU-00250,Cuadro decorativo 60x40,5,67.2,46.7,6.2,0.019457,2.763,0.097285,13.815
ORD-CL-202612-001720,SKU-00196,Tornillos caja 100u,3,8.1,6.2,4.1,0.000206,0.477,0.000618,1.431
ORD-CL-202612-001720,SKU-00336,Parlante Bluetooth,5,26.2,12.4,12.5,0.004061,0.957,0.020305,4.785
ORD-CL-202612-001720,SKU-00701,Escalera aluminio 4 peldaños,1,122.0,45.9,15.2,0.085117,8.696,0.085117,8.696
ORD-CL-202612-001720,SKU-00541,Smart TV 43 pulgadas,3,111.5,68.8,15.2,0.116602,13.567,0.349806,40.701
ORD-CL-202612-001720,SKU-00675,Escalera aluminio 4 peldaños,3,122.1,43.6,15.1,0.080386,8.676,0.241158,26.028
ORD-CL-202612-001720,SKU-00075,Espejo pared 80x60,8,90.2,70.1,7.6,0.048055,7.844,0.38444,62.752
ORD-CL-202612-001720,SKU-00753,Cinta aisladora,2,10.0,10.3,1.9,0.000196,0.11,0.000392,0.22
ORD-CL-202612-001720,SKU-00098,Cuadro decorativo 60x40,14,66.3,44.9,6.2,0.018457,2.903,0.258398,40.642
ORD-CL-202612-001721,SKU-00287,Rodillo pintura,1,29.3,24.4,7.9,0.005648,0.43,0.005648,0.43
ORD-CL-202612-001721,SKU-00042,Router WiFi,4,25.8,19.2,8.2,0.004062,0.698,0.016248,2.792
ORD-CL-202612-001721,SKU-00135,Amoladora angular,2,41.4,33.4,11.6,0.01604,3.13,0.03208,6.26
ORD-CL-202612-001721,SKU-00713,Escalera aluminio 4 peldaños,4,121.7,46.4,15.6,0.088091,7.537,0.352364,30.148
ORD-CL-202612-001721,SKU-00885,Martillo carpintero,3,32.7,12.0,4.0,0.00157,0.925,0.00471,2.775
ORD-CL-202612-001721,SKU-00674,Smartphone caja,3,18.8,10.3,5.0,0.000968,0.602,0.002904,1.806
ORD-CL-202612-001721,SKU-00363,Notebook 15 pulgadas,2,41.7,30.3,5.8,0.007328,2.169,0.014656,4.338
ORD-CL-202612-001721,SKU-00407,Tablet 10 pulgadas,1,28.4,20.9,6.0,0.003561,0.838,0.003561,0.838
ORD-CL-202612-001721,SKU-00283,Pintura látex 4L,4,20.2,20.4,26.1,0.010755,4.911,0.04302,19.644
ORD-CL-202612-001721,SKU-00577,Cable eléctrico 10m,7,25.9,26.0,8.3,0.005589,1.261,0.039123,8.827
ORD-CL-202612-001721,SKU-00396,Silicona cartucho,3,23.3,5.0,5.0,0.000583,0.298,0.001749,0.894
ORD-CL-202612-001721,SKU-00248,Amoladora angular,3,40.8,32.2,12.5,0.016422,3.355,0.049266,10.065
ORD-CL-202612-001721,SKU-00074,Tablet 10 pulgadas,3,28.3,20.3,6.1,0.003504,0.984,0.010512,2.952
